time_us,pressure_pa,temp,altitude,fakeYaw,fakePitch,fakeRoll,ax,ay,az,wx,wy,wz,cont_drogue,cont_main,state,fired_main_us,fired_drogue_us
464445329,96127,29.8,314.92,-49.8,-85.45,-126.3,30.03,-18.31,10.99,-37.17,-11.35,-10.93,0,0,1,0,0
464455630,96127,29.8,314.92,-49.33,-85.38,-127.12,30.76,-19.04,4.39,-36.93,-11.11,-10.86,0,0,1,0,0
464465931,96122,29.81,315.35,-48.87,-85.31,-127.94,29.3,-19.78,2.93,-36.8,-10.93,-10.86,0,0,1,0,0
464476074,96122,29.81,315.35,-48.19,-85.25,-128.97,32.23,-17.58,2.2,-36.87,-11.05,-11.11,0,0,1,0,0
464486368,96122,29.81,315.35,-47.98,-85.23,-129.55,30.76,-16.85,9.52,-36.93,-11.29,-11.35,0,0,1,0,0
464496523,96122,29.81,315.35,-47.23,-85.16,-130.65,32.23,-19.04,0.73,-36.8,-11.41,-11.54,0,0,1,0,0
464506703,96122,29.81,315.35,-46.5,-85.08,-131.73,29.3,-16.85,0.73,-36.87,-11.23,-11.6,0,0,1,0,0
464516908,96118,29.81,315.7,-46.3,-85.02,-132.29,27.1,-19.04,5.13,-37.05,-10.93,-11.6,0,0,1,0,0
464527083,96118,29.81,315.7,-45.82,-84.93,-133.13,32.96,-24.9,0,-37.17,-10.99,-11.54,0,0,1,0,0
464537263,96118,29.81,315.7,-45.43,-84.82,-133.86,27.83,-23.44,0,-36.93,-11.05,-11.72,0,0,1,0,0
464547449,96118,29.81,315.7,-45.72,-84.71,-133.93,24.9,-33.69,6.59,-36.74,-10.99,-11.96,0,0,1,0,0
464557634,96118,29.81,315.7,-46.02,-84.64,-133.98,27.83,-28.56,10.99,-36.74,-10.86,-12.15,0,0,1,0,0
464567760,96112,29.81,316.22,-45.99,-84.57,-134.36,30.76,-27.83,5.86,-36.87,-10.86,-12.27,0,0,1,0,0
464577981,96112,29.81,316.22,-45.82,-84.47,-134.88,25.63,-24.9,2.2,-36.8,-11.05,-12.57,0,0,1,0,0
464588137,96112,29.81,316.22,-45.74,-84.4,-135.31,27.1,-23.44,5.13,-36.8,-10.93,-12.76,0,0,1,0,0
464598297,96112,29.81,316.22,-45.94,-84.33,-135.46,29.3,-30.76,9.52,-36.8,-10.68,-12.88,0,0,1,0,0
464608465,96112,29.81,316.22,-46.04,-84.26,-135.71,27.83,-29.3,7.32,-36.74,-10.8,-13.24,0,0,1,0,0
464618953,96109,29.81,316.48,-46.13,-84.2,-135.98,25.63,-24.9,7.32,-36.8,-10.74,-13.37,0,0,1,0,0
464629170,96109,29.81,316.48,-46.31,-84.17,-136.15,27.1,-24.17,11.72,-36.62,-10.74,-13.49,0,0,1,0,0
464639312,96109,29.81,316.48,-46.29,-84.12,-136.52,30.76,-27.1,8.06,-36.62,-10.68,-13.73,0,0,1,0,0
464649491,96109,29.81,316.48,-46.29,-84.07,-136.87,28.56,-25.63,7.32,-36.62,-10.38,-13.92,0,0,1,0,0
464659690,96109,29.81,316.48,-46.17,-84.01,-137.34,28.56,-24.9,5.13,-36.74,-10.38,-14.22,0,0,1,0,0
464669991,96102,29.82,317.09,-46.41,-84,-137.45,30.03,-27.83,15.38,-36.74,-10.5,-14.16,0,0,1,0,0
464680248,96102,29.82,317.09,-46.64,-83.95,-137.57,27.1,-30.76,10.25,-36.56,-10.44,-14.22,0,0,1,0,0
464690436,96102,29.82,317.09,-46.81,-83.96,-137.75,27.83,-22.71,13.92,-36.32,-10.25,-14.47,0,0,1,0,0
464700633,96102,29.82,317.09,-46.81,-83.92,-138.09,29.3,-26.37,8.06,-36.07,-10.13,-14.59,0,0,1,0,0
464710824,96102,29.82,317.09,-46.98,-83.88,-138.27,25.63,-27.1,9.52,-36.25,-10.13,-14.77,0,0,1,0,0
464721084,96095,29.82,317.7,-46.99,-83.85,-138.6,27.83,-25.63,8.79,-36.56,-10.44,-15.01,0,0,1,0,0
464731302,96095,29.82,317.7,-47.08,-83.83,-138.87,30.03,-27.1,12.45,-36.56,-10.5,-15.14,0,0,1,0,0
464741479,96095,29.82,317.7,-47.11,-83.8,-139.18,28.56,-26.37,9.52,-36.32,-10.31,-15.2,0,0,1,0,0
464751661,96095,29.82,317.7,-47.12,-83.75,-139.51,27.1,-28.56,6.59,-36.25,-10.25,-15.44,0,0,1,0,0
464761836,96095,29.82,317.7,-47.27,-83.75,-139.7,29.3,-27.1,14.65,-36.19,-10.25,-15.56,0,0,1,0,0
464772125,96088,29.82,318.3,-47.39,-83.72,-139.93,24.17,-25.63,8.79,-36.13,-10.19,-15.56,0,0,1,0,0
464782358,96088,29.82,318.3,-47.49,-83.67,-140.18,28.56,-32.23,8.79,-36.13,-10.19,-15.75,0,0,1,0,0
464792517,96088,29.82,318.3,-47.6,-83.67,-140.4,26.37,-24.9,12.45,-36.07,-10.19,-15.99,0,0,1,0,0
464802686,96088,29.82,318.3,-47.63,-83.65,-140.72,26.37,-24.9,9.52,-35.89,-10.01,-16.24,0,0,1,0,0
464812850,96088,29.82,318.3,-47.6,-83.59,-141.08,26.37,-30.03,5.13,-35.77,-9.95,-16.36,0,0,1,0,0
464823338,96084,29.82,318.65,-47.69,-83.56,-141.33,32.23,-34.42,11.72,-35.89,-10.01,-16.36,0,0,1,0,0
464833561,96084,29.82,318.65,-47.81,-83.52,-141.56,24.17,-29.3,8.06,-35.77,-10.01,-16.54,0,0,1,0,0
464843731,96084,29.82,318.65,-47.72,-83.5,-141.98,28.56,-25.63,8.79,-35.83,-10.01,-16.85,0,0,1,0,0
464853906,96084,29.82,318.65,-47.77,-83.46,-142.27,28.56,-34.42,8.06,-35.83,-9.95,-17.09,0,0,1,0,0
464864081,96084,29.82,318.65,-47.92,-83.44,-142.46,26.37,-30.76,11.72,-35.58,-9.7,-17.15,0,0,1,0,0
464874383,96081,29.82,318.91,-47.82,-83.43,-142.89,28.56,-26.37,8.79,-35.52,-9.95,-17.33,0,0,1,0,0
464884617,96081,29.82,318.91,-47.87,-83.38,-143.17,28.56,-35.16,8.79,-35.46,-10.01,-17.52,0,0,1,0,0
464894799,96081,29.82,318.91,-47.9,-83.34,-143.48,27.1,-32.96,7.32,-35.46,-9.89,-17.52,0,0,1,0,0
464904982,96081,29.82,318.91,-47.91,-83.25,-143.8,23.44,-35.89,2.93,-35.52,-9.95,-17.7,0,0,1,0,0
464915167,96081,29.82,318.91,-47.93,-83.24,-144.11,28.56,-31.49,10.99,-35.52,-9.95,-17.94,0,0,1,0,0
464925494,96078,29.82,319.17,-47.98,-83.2,-144.4,27.83,-35.16,8.79,-35.46,-9.7,-18.19,0,0,1,0,0
464935742,96078,29.82,319.17,-47.83,-83.15,-144.88,30.76,-33.69,5.13,-35.52,-9.77,-18.31,0,0,1,0,0
464945937,96078,29.82,319.17,-47.93,-83.11,-145.12,25.63,-35.89,8.79,-35.52,-9.7,-18.37,0,0,1,0,0
464956133,96078,29.82,319.17,-47.85,-83.09,-145.53,31.49,-33.69,8.79,-35.58,-9.64,-18.55,0,0,1,0,0
464966330,96078,29.82,319.17,-47.9,-83.06,-145.81,27.1,-34.42,9.52,-35.4,-9.64,-18.62,0,0,1,0,0
464976669,96071,29.82,319.78,-47.81,-83.03,-146.23,30.03,-32.96,7.32,-35.16,-9.58,-18.68,0,0,1,0,0
464986920,96071,29.82,319.78,-47.57,-82.97,-146.8,27.83,-31.49,1.46,-35.22,-9.7,-18.98,0,0,1,0,0
464997127,96071,29.82,319.78,-47.43,-82.95,-147.27,30.76,-31.49,8.06,-35.34,-9.64,-19.1,0,0,1,0,0
465007340,96071,29.82,319.78,-47.4,-82.92,-147.63,27.1,-32.96,7.32,-35.34,-9.4,-19.17,0,0,1,0,0
465017557,96071,29.82,319.78,-47.36,-82.88,-148,28.56,-36.62,6.59,-35.28,-9.4,-19.41,0,0,1,0,0
465027729,96070,29.82,319.87,-47.31,-82.82,-148.37,27.1,-38.09,4.39,-35.28,-9.4,-19.59,0,0,1,0,0
465038002,96070,29.82,319.87,-47.2,-82.78,-148.82,26.37,-33.69,4.39,-35.03,-9.4,-19.96,0,0,1,0,0
465048222,96070,29.82,319.87,-46.88,-82.7,-149.45,28.56,-33.69,-1.46,-34.73,-9.34,-20.08,0,0,1,0,0
465058452,96070,29.82,319.87,-46.7,-82.65,-149.96,27.1,-33.69,2.2,-34.61,-9.34,-20.2,0,0,1,0,0
465068687,96070,29.82,319.87,-46.46,-82.57,-150.52,27.1,-34.42,-0.73,-34.61,-9.16,-20.39,0,0,1,0,0
465078880,96068,29.82,320.04,-46.3,-82.52,-150.99,27.1,-35.16,2.2,-34.42,-8.97,-20.57,0,0,1,0,0
465089165,96068,29.82,320.04,-45.91,-82.45,-151.7,28.56,-31.49,-2.2,-34,-9.16,-20.94,0,0,1,0,0
465099411,96068,29.82,320.04,-45.62,-82.36,-152.3,26.37,-36.62,-4.39,-33.87,-9.09,-21,0,0,1,0,0
465109565,96068,29.82,320.04,-45.34,-82.28,-152.89,24.9,-32.96,-2.2,-33.87,-9.03,-21.36,0,0,1,0,0
465119810,96068,29.82,320.04,-44.91,-82.18,-153.63,21.97,-27.83,-5.86,-33.63,-8.85,-21.55,0,0,1,0,0
465129961,96066,29.82,320.22,-44.27,-82.11,-154.58,27.83,-22.71,-4.39,-33.39,-9.03,-21.55,0,0,1,0,0
465140139,96066,29.82,320.22,-43.83,-82.03,-155.32,29.3,-30.76,-4.39,-33.26,-9.09,-21.55,0,0,1,0,0
465150271,96066,29.82,320.22,-43.61,-81.94,-155.84,25.63,-38.09,-3.66,-33.14,-8.85,-21.73,0,0,1,0,0
465160524,96066,29.82,320.22,-43.07,-81.83,-156.68,31.49,-34.42,-10.99,-33.08,-8.67,-21.91,0,0,1,0,0
465170665,96066,29.82,320.22,-42.42,-81.72,-157.64,25.63,-24.17,-10.25,-33.14,-8.67,-21.91,0,0,1,0,0
465181068,96064,29.82,320.39,-41.96,-81.63,-158.41,28.56,-30.76,-7.32,-33.02,-8.61,-22.03,0,0,1,0,0
465191264,96064,29.82,320.39,-41.49,-81.51,-159.17,25.63,-29.3,-9.52,-32.78,-8.48,-22.03,0,0,1,0,0
465201416,96064,29.82,320.39,-41.06,-81.4,-159.89,30.76,-35.16,-10.99,-32.71,-8.42,-22.03,0,0,1,0,0
465211572,96064,29.82,320.39,-40.57,-81.29,-160.68,30.76,-32.96,-11.72,-32.65,-8.36,-22.34,0,0,1,0,0
465221740,96064,29.82,320.39,-40.15,-81.16,-161.39,27.83,-35.89,-13.92,-32.78,-8.3,-22.4,0,0,1,0,0
465232173,96064,29.83,320.39,-39.71,-81.04,-162.14,27.83,-32.23,-12.45,-32.65,-8.06,-22.34,0,0,1,0,0
465242393,96064,29.83,320.39,-39.36,-80.94,-162.78,29.3,-34.42,-9.52,-32.41,-7.75,-22.52,0,0,1,0,0
465252602,96064,29.83,320.39,-39,-80.84,-163.42,26.37,-30.76,-8.79,-32.04,-7.57,-22.71,0,0,1,0,0
465262804,96064,29.83,320.39,-38.54,-80.73,-164.17,27.1,-28.56,-10.99,-31.86,-7.63,-23.01,0,0,1,0,0
465273002,96064,29.83,320.39,-38.15,-80.65,-164.85,27.83,-28.56,-6.59,-31.86,-7.63,-23.07,0,0,1,0,0
465283281,96059,29.83,320.82,-37.93,-80.57,-165.35,27.1,-36.62,-6.59,-31.74,-7.45,-23.07,0,0,1,0,0
465293510,96059,29.83,320.82,-37.67,-80.5,-165.89,28.56,-33.69,-5.13,-31.56,-7.26,-23.07,0,0,1,0,0
465303722,96059,29.83,320.82,-37.47,-80.43,-166.37,27.1,-35.89,-5.86,-31.31,-7.02,-23.19,0,0,1,0,0
465313944,96059,29.83,320.82,-37.11,-80.36,-167.01,32.23,-32.23,-5.86,-31.19,-6.96,-23.38,0,0,1,0,0
465324191,96059,29.83,320.82,-36.78,-80.25,-167.6,27.1,-35.16,-13.18,-30.64,-6.77,-23.68,0,0,1,0,0
465334493,96056,29.83,321.09,-36.58,-80.18,-168.08,24.9,-33.69,-5.86,-30.33,-6.53,-23.74,0,0,1,0,0
465348215,96056,29.83,321.09,-36.19,-80.05,-168.82,27.83,-34.42,-10.25,-30.09,-6.41,-23.74,0,0,1,0,0
465358444,96056,29.83,321.09,-35.7,-79.95,-169.57,30.03,-27.1,-12.45,-30.03,-6.29,-23.8,0,0,1,0,0
465368678,96056,29.83,321.09,-35.35,-79.84,-170.19,27.83,-31.49,-13.18,-29.85,-6.41,-23.8,0,0,1,0,0
465378982,96056,29.83,321.09,-35.17,-79.74,-170.63,25.63,-38.82,-11.72,-29.6,-6.1,-23.86,0,0,1,0,0
465389138,96056,29.82,321.09,-34.93,-79.67,-171.12,29.3,-36.62,-9.52,-29.48,-5.62,-23.99,0,0,1,0,0
465399405,96056,29.82,321.09,-34.65,-79.57,-171.66,28.56,-34.42,-11.72,-29.36,-5.68,-24.11,0,0,1,0,0
465409632,96056,29.82,321.09,-34.31,-79.5,-172.25,30.03,-30.76,-8.79,-29.24,-5.86,-24.35,0,0,1,0,0
465419905,96056,29.82,321.09,-34.04,-79.39,-172.77,27.1,-35.89,-13.92,-29.24,-5.92,-24.48,0,0,1,0,0
465430043,96056,29.82,321.09,-33.84,-79.32,-173.22,27.83,-36.62,-8.06,-29.17,-5.74,-24.54,0,0,1,0,0
465440187,96056,29.82,321.09,-33.52,-79.24,-173.78,26.37,-28.56,-9.52,-28.93,-5.37,-24.6,0,0,1,0,0
465450424,96056,29.82,321.09,-33.33,-79.15,-174.22,27.1,-38.09,-10.99,-28.75,-5.31,-24.6,0,0,1,0,0
465460720,96056,29.82,321.09,-33.06,-79.04,-174.74,27.1,-35.16,-15.38,-28.69,-5.25,-24.78,0,0,1,0,0
465470963,96056,29.82,321.09,-32.83,-78.94,-175.22,24.9,-33.69,-12.45,-28.56,-5.13,-24.96,0,0,1,0,0
465481216,96056,29.82,321.09,-32.51,-78.83,-175.78,27.83,-32.96,-15.38,-28.63,-5.07,-25.15,0,0,1,0,0
465491387,96053,29.82,321.35,-32.14,-78.72,-176.39,27.83,-29.3,-14.65,-28.56,-5.07,-25.27,0,0,1,0,0
465501646,96053,29.82,321.35,-31.87,-78.62,-176.9,25.63,-32.23,-13.92,-28.26,-4.88,-25.27,0,0,1,0,0
465511920,96053,29.82,321.35,-31.47,-78.5,-177.53,30.03,-30.03,-17.58,-27.95,-4.58,-25.39,0,0,1,0,0
465522130,96053,29.82,321.35,-31.1,-78.39,-178.14,27.83,-29.3,-17.58,-27.95,-4.33,-25.45,0,0,1,0,0
465532323,96053,29.82,321.35,-30.76,-78.27,-178.72,29.3,-31.49,-17.58,-28.14,-4.27,-25.51,0,0,1,0,0
465542476,96053,29.82,321.35,-30.37,-78.15,-179.34,26.37,-27.1,-18.31,-28.02,-4.27,-25.7,0,0,1,0,0
465552719,96053,29.82,321.35,-30.06,-78.04,-179.89,28.56,-31.49,-16.11,-27.65,-4.09,-25.76,0,0,1,0,0
465563007,96053,29.82,321.35,-29.7,-77.93,179.52,29.3,-29.3,-16.85,-27.47,-4.03,-25.76,0,0,1,0,0
465573244,96053,29.82,321.35,-29.37,-77.81,178.97,27.1,-30.03,-19.04,-27.22,-3.85,-25.88,0,0,1,0,0
465583466,96053,29.82,321.35,-29.02,-77.71,178.39,28.56,-27.1,-13.92,-27.1,-3.72,-25.82,0,0,1,0,0
465593640,96055,29.82,321.17,-28.61,-77.63,177.76,30.76,-24.9,-13.18,-27.04,-3.85,-25.82,0,0,1,0,0
465603892,96055,29.82,321.17,-28.29,-77.52,177.22,29.3,-30.03,-16.85,-26.86,-3.66,-26,0,0,1,0,0
465614200,96055,29.82,321.17,-27.94,-77.42,176.65,29.3,-27.83,-16.11,-26.49,-3.05,-26,0,0,1,0,0
465624456,96055,29.82,321.17,-27.59,-77.31,176.08,23.44,-22.71,-15.38,-26.43,-3.17,-26.12,0,0,1,0,0
465634707,96055,29.82,321.17,-27.27,-77.21,175.54,28.56,-27.1,-14.65,-26.37,-3.11,-26.06,0,0,1,0,0
465644893,96055,29.83,321.17,-26.93,-77.1,175,29.3,-28.56,-19.04,-26.12,-3.05,-26.31,0,0,1,0,0
465655171,96055,29.83,321.17,-26.54,-76.95,174.39,25.63,-23.44,-21.24,-26.06,-2.81,-26.43,0,0,1,0,0
465665315,96055,29.83,321.17,-26.18,-76.86,173.82,27.83,-23.44,-14.65,-25.94,-2.69,-26.25,0,0,1,0,0
465675604,96055,29.83,321.17,-25.79,-76.76,173.22,32.23,-25.63,-16.85,-25.7,-2.44,-26.31,0,0,1,0,0
465685774,96055,29.83,321.17,-25.53,-76.64,172.76,26.37,-29.3,-20.51,-25.57,-2.2,-26.31,0,0,1,0,0
465696073,96056,29.83,321.09,-25.16,-76.52,172.18,29.3,-24.9,-20.51,-25.57,-2.01,-26.31,0,0,1,0,0
465706254,96056,29.83,321.09,-24.81,-76.41,171.63,26.37,-21.97,-16.85,-25.45,-1.95,-26.31,0,0,1,0,0
465716453,96056,29.83,321.09,-24.48,-76.3,171.1,30.03,-25.63,-18.31,-25.33,-1.95,-26.31,0,0,1,0,0
465726647,96056,29.83,321.09,-24.16,-76.17,170.58,27.83,-25.63,-22.71,-25.15,-2.01,-26.37,0,0,1,0,0
465739516,96056,29.83,321.09,-23.85,-76.02,170.03,27.83,-29.3,-19.78,-24.84,-1.83,-26.37,0,0,1,0,0
465749725,96056,29.82,321.09,-23.48,-75.92,169.46,30.76,-22.71,-18.31,-24.78,-1.77,-26.43,0,0,1,0,0
465759904,96056,29.82,321.09,-23.2,-75.79,168.99,26.37,-24.9,-20.51,-24.6,-1.59,-26.55,0,0,1,0,0
465770028,96056,29.82,321.09,-22.88,-75.66,168.48,26.37,-22.71,-21.24,-24.54,-1.46,-26.55,0,0,1,0,0
465780156,96056,29.82,321.09,-22.56,-75.51,167.97,24.9,-21.24,-22.71,-24.48,-1.4,-26.61,0,0,1,0,0
465790456,96056,29.82,321.09,-22.22,-75.36,167.44,27.83,-21.97,-23.44,-24.17,-1.28,-26.61,0,0,1,0,0
465800709,96056,29.82,321.09,-21.88,-75.24,166.91,30.03,-22.71,-21.24,-24.05,-1.1,-26.55,0,0,1,0,0
465810856,96056,29.82,321.09,-21.54,-75.1,166.39,26.37,-19.78,-22.71,-24.05,-0.92,-26.49,0,0,1,0,0
465820997,96056,29.82,321.09,-21.25,-74.96,165.92,24.17,-20.51,-21.97,-23.8,-0.67,-26.49,0,0,1,0,0
465831223,96056,29.82,321.09,-20.91,-74.81,165.4,27.1,-19.78,-23.44,-23.5,-0.43,-26.43,0,0,1,0,0
465841382,96056,29.82,321.09,-20.63,-74.69,164.94,29.3,-23.44,-21.97,-23.5,-0.49,-26.43,0,0,1,0,0
465851603,96057,29.82,321,-20.35,-74.56,164.49,27.83,-22.71,-23.44,-23.56,-0.43,-26.49,0,0,1,0,0
465861772,96057,29.82,321,-20.04,-74.46,164,25.63,-18.31,-16.11,-23.5,-0.24,-26.49,0,0,1,0,0
465871895,96057,29.82,321,-19.73,-74.32,163.52,29.3,-21.24,-24.17,-23.38,-0.18,-26.61,0,0,1,0,0
465882068,96057,29.82,321,-19.43,-74.19,163.04,27.83,-20.51,-21.97,-23.32,-0.06,-26.61,0,0,1,0,0
465892245,96057,29.82,321,-19.08,-74.06,162.52,30.76,-19.04,-24.17,-23.07,0.12,-26.67,0,0,1,0,0
465902526,96057,29.82,321,-18.76,-73.9,162.03,25.63,-16.85,-24.17,-22.83,0.24,-26.55,0,0,1,0,0
465912753,96057,29.82,321,-18.39,-73.77,161.49,30.03,-16.11,-21.97,-22.83,0.37,-26.31,0,0,1,0,0
465923031,96057,29.82,321,-18.12,-73.64,161.05,25.63,-19.04,-21.97,-22.58,0.55,-26.43,0,0,1,0,0
465933256,96057,29.82,321,-17.8,-73.51,160.56,25.63,-15.38,-19.78,-22.52,0.55,-26.55,0,0,1,0,0
465943522,96057,29.82,321,-17.48,-73.38,160.08,29.3,-18.31,-22.71,-22.52,0.85,-26.55,0,0,1,0,0
465953752,96057,29.82,321,-17.15,-73.28,159.59,28.56,-16.11,-18.31,-22.58,0.92,-26.31,0,0,1,0,0
465963921,96057,29.82,321,-16.75,-73.16,159.02,29.3,-12.45,-19.04,-22.34,1.04,-26.37,0,0,1,0,0
465974229,96057,29.82,321,-16.29,-73.04,158.39,30.76,-10.25,-18.31,-22.4,1.16,-26.43,0,0,1,0,0
465984356,96057,29.82,321,-15.96,-72.92,157.89,28.56,-14.65,-19.78,-22.34,1.4,-26.31,0,0,1,0,0
465994590,96057,29.82,321,-15.63,-72.79,157.4,27.1,-13.18,-21.97,-22.28,1.53,-26.12,0,0,1,0,0
466004827,96062,29.83,320.57,-15.24,-72.63,156.85,27.83,-10.25,-24.17,-22.28,1.71,-26.06,0,0,1,0,0
466015010,96062,29.83,320.57,-15.02,-72.51,156.46,26.37,-18.31,-21.97,-22.4,1.95,-26.06,0,0,1,0,0
466025137,96062,29.83,320.57,-14.78,-72.37,156.07,26.37,-16.85,-24.17,-22.22,1.89,-26,0,0,1,0,0
466035338,96062,29.83,320.57,-14.49,-72.22,155.62,27.83,-13.92,-27.1,-22.09,1.95,-25.82,0,0,1,0,0
466045571,96062,29.83,320.57,-14.2,-72.09,155.17,30.03,-14.65,-22.71,-22.03,2.08,-25.7,0,0,1,0,0
466055833,96063,29.83,320.48,-13.87,-71.94,154.68,28.56,-10.99,-24.9,-21.73,2.08,-25.76,0,0,1,0,0
466065994,96063,29.83,320.48,-13.49,-71.82,154.15,32.96,-10.25,-21.97,-21.55,2.2,-25.51,0,0,1,0,0
466076205,96063,29.83,320.48,-13.25,-71.69,153.76,30.03,-16.11,-25.63,-21.73,2.26,-25.45,0,0,1,0,0
466086373,96063,29.83,320.48,-13,-71.55,153.35,30.03,-14.65,-25.63,-21.91,2.32,-25.51,0,0,1,0,0
466096664,96063,29.83,320.48,-12.79,-71.39,152.99,25.63,-14.65,-27.1,-21.91,2.44,-25.33,0,0,1,0,0
466113789,96067,29.83,320.13,-12.4,-71.19,152.34,33.69,-17.58,-27.1,-21.73,2.81,-25.21,0,0,1,0,0
466124033,96067,29.83,320.13,-12.15,-71.03,151.95,25.63,-11.72,-27.1,-21.55,3.17,-25.09,0,0,1,0,0
466134221,96067,29.83,320.13,-11.88,-70.92,151.53,32.96,-13.92,-23.44,-21.48,3.11,-25.09,0,0,1,0,0
466144417,96067,29.83,320.13,-11.6,-70.79,151.09,30.03,-10.99,-24.17,-21.42,3.17,-25.09,0,0,1,0,0
466154605,96067,29.83,320.13,-11.3,-70.67,150.64,30.03,-10.25,-21.97,-21.61,3.17,-25.15,0,0,1,0,0
466164821,96070,29.83,319.87,-10.94,-70.55,150.12,31.49,-7.32,-20.51,-21.73,3.3,-25.09,0,0,1,0,0
466175075,96070,29.83,319.87,-10.63,-70.42,149.66,30.03,-8.79,-21.97,-21.48,3.48,-24.9,0,0,1,0,0
466185280,96070,29.83,319.87,-10.36,-70.33,149.24,30.76,-11.72,-19.78,-21.42,3.42,-24.78,0,0,1,0,0
466195496,96070,29.83,319.87,-10.07,-70.24,148.8,32.23,-10.99,-18.31,-21.36,3.66,-24.72,0,0,1,0,0
466205713,96070,29.83,319.87,-9.72,-70.16,148.29,32.96,-8.79,-16.11,-21.36,3.91,-24.66,0,0,1,0,0
466215940,96073,29.83,319.61,-9.43,-70.04,147.86,30.03,-8.79,-21.97,-21.42,3.97,-24.66,0,0,1,0,0
466226212,96073,29.83,319.61,-9.1,-69.91,147.38,32.23,-6.59,-22.71,-21.06,3.91,-24.66,0,0,1,0,0
466236432,96073,29.83,319.61,-8.73,-69.79,146.85,32.23,-3.66,-20.51,-20.81,3.97,-24.54,0,0,1,0,0
466246659,96073,29.83,319.61,-8.47,-69.64,146.45,31.49,-8.06,-27.1,-20.75,4.03,-24.41,0,0,1,0,0
466256893,96073,29.83,319.61,-8.17,-69.49,146,30.76,-4.39,-26.37,-20.87,4.09,-24.23,0,0,1,0,0
466267136,96078,29.83,319.17,-7.81,-69.34,145.49,33.69,-1.46,-24.9,-21.06,4.03,-24.05,0,0,1,0,0
466277426,96078,29.83,319.17,-7.55,-69.2,145.08,28.56,-5.86,-23.44,-20.87,4.21,-23.99,0,0,1,0,0
466287675,96078,29.83,319.17,-7.2,-69.06,144.59,34.42,-2.2,-23.44,-20.75,4.33,-23.8,0,0,1,0,0
466297924,96078,29.83,319.17,-6.86,-68.91,144.09,31.49,-0.73,-22.71,-20.75,4.27,-23.68,0,0,1,0,0
466308185,96078,29.83,319.17,-6.54,-68.78,143.63,32.96,-2.93,-22.71,-20.75,4.46,-23.44,0,0,1,0,0
466318537,96083,29.83,318.74,-6.24,-68.67,143.18,35.16,-4.39,-21.97,-20.51,4.76,-23.25,0,0,1,0,0
466328801,96083,29.83,318.74,-6.01,-68.56,142.81,30.03,-6.59,-21.97,-20.45,4.76,-23.07,0,0,1,0,0
466339062,96083,29.83,318.74,-5.82,-68.47,142.48,32.23,-10.99,-21.24,-20.63,4.76,-22.89,0,0,1,0,0
466349332,96083,29.83,318.74,-5.63,-68.36,142.16,30.76,-8.79,-24.17,-20.75,4.94,-22.89,0,0,1,0,0
466359626,96083,29.83,318.74,-5.37,-68.24,141.74,34.42,-4.39,-23.44,-20.87,5.07,-22.83,0,0,1,0,0
466369799,96087,29.83,318.39,-5.14,-68.12,141.37,32.23,-5.13,-24.9,-20.69,5.25,-22.77,0,0,1,0,0
466379935,96087,29.83,318.39,-4.81,-68,140.9,32.96,-0.73,-19.78,-20.39,5.43,-22.71,0,0,1,0,0
466390209,96087,29.83,318.39,-4.54,-67.9,140.49,30.76,-3.66,-19.04,-20.32,5.31,-22.46,0,0,1,0,0
466400497,96087,29.83,318.39,-4.25,-67.78,140.06,31.49,-1.46,-19.78,-20.32,5.19,-22.4,0,0,1,0,0
466410805,96087,29.83,318.39,-4.03,-67.68,139.69,35.16,-5.86,-22.71,-20.45,5.19,-22.28,0,0,1,0,0
466420995,96091,29.83,318.05,-3.82,-67.53,139.34,28.56,-2.2,-24.9,-20.57,5.13,-22.4,0,0,1,0,0
466431141,96091,29.83,318.05,-3.66,-67.43,139.05,30.76,-8.06,-24.17,-20.51,5.31,-22.34,0,0,1,0,0
466441436,96091,29.83,318.05,-3.51,-67.3,138.77,31.49,-6.59,-27.83,-20.14,5.37,-22.16,0,0,1,0,0
466451740,96091,29.83,318.05,-3.37,-67.18,138.5,29.3,-7.32,-24.9,-19.78,5.43,-21.91,0,0,1,0,0
466462044,96091,29.83,318.05,-3.17,-67.08,138.16,35.89,-5.86,-23.44,-19.65,5.49,-21.79,0,0,1,0,0
466472290,96094,29.84,317.78,-2.89,-66.97,137.75,31.49,0,-19.04,-19.78,5.49,-21.67,0,0,1,0,0
466482602,96094,29.84,317.78,-2.62,-66.84,137.33,32.23,1.46,-21.24,-19.96,5.55,-21.55,0,0,1,0,0
466492720,96094,29.84,317.78,-2.44,-66.71,137.02,32.23,-2.2,-26.37,-19.78,5.49,-21.36,0,0,1,0,0
466502898,96094,29.84,317.78,-2.2,-66.57,136.65,30.03,2.2,-23.44,-19.47,5.49,-21.12,0,0,1,0,0
466513025,96094,29.84,317.78,-2.03,-66.44,136.35,34.42,-2.2,-27.1,-19.17,5.68,-20.94,0,0,1,0,0
466523314,96101,29.84,317.18,-1.87,-66.32,136.07,35.89,-3.66,-29.3,-19.04,6.1,-20.81,0,0,1,0,0
466533448,96101,29.84,317.18,-1.74,-66.25,135.83,32.96,-8.79,-22.71,-19.1,6.16,-20.63,0,0,1,0,0
466543637,96101,29.84,317.18,-1.58,-66.16,135.53,33.69,-4.39,-22.71,-19.29,5.98,-20.45,0,0,1,0,0
