time_us,pressure_pa,temp,altitude,fakeYaw,fakePitch,fakeRoll,ax,ay,az,wx,wy,wz,cont_drogue,cont_main,state,fired_main_us,fired_drogue_us
3502460637,100032,36.2,-1.77,341.77,-2.81,-8.18,194.82,-565.43,3936.04,0.24,0.06,-0.18,637,637,3,2940844718,2866865861
3503461434,100029,36.2,-1.51,341.74,-2.78,-8.05,202.15,-560.3,3918.46,-0.06,0,0.06,637,637,3,2940844718,2866865861
3504462647,100030,36.2,-1.6,341.72,-2.57,-8.02,181.64,-547.85,3950.68,0.06,-0.06,0,637,637,3,2940844718,2866865861
3505463463,100029,36.2,-1.51,341.72,-2.8,-8,215.33,-561.04,3968.26,0,0.12,0.06,637,637,3,2940844718,2866865861
3506464237,100028,36.2,-1.43,341.68,-2.93,-8.03,195.56,-529.54,4283.94,-0.18,0.31,-0.12,641,634,3,2940844718,2866865861
3507464509,100035,36.2,-2.02,341.65,-2.69,-8.32,186.77,-580.81,3945.56,-0.06,-0.06,-0.31,641,634,3,2940844718,2866865861
3508465272,100036,36.2,-2.1,341.58,-2.78,-7.99,175.78,-547.85,3900.15,0,0.24,0.18,641,634,3,2940844718,2866865861
3509466447,100033,36.2,-1.85,341.59,-2.7,-8.2,188.23,-553.71,3969.73,0.06,0.24,0.12,641,634,3,2940844718,2866865861
3510467226,100029,36.19,-1.51,341.57,-2.74,-8.04,167.72,-555.18,3936.04,-0.12,-0.12,-0.06,641,634,3,2940844718,2866865861
3511468029,100030,36.19,-1.6,341.56,-2.69,-8.03,199.22,-559.57,3728.76,-0.06,0.12,0,637,638,3,2940844718,2866865861
3512468815,100028,36.19,-1.43,341.54,-2.67,-8.09,265.87,-552.98,3841.55,-0.06,0.18,0.18,637,638,3,2940844718,2866865861
3513469626,100032,36.19,-1.77,341.5,-2.7,-7.94,126.71,-382.32,4163.82,0,-0.18,-0.12,637,638,3,2940844718,2866865861
3514470223,100025,36.19,-1.18,341.49,-2.75,-8.18,213.13,-569.82,3764.65,-0.18,0.12,-0.06,637,638,3,2940844718,2866865861
3515471538,100030,36.19,-1.6,341.46,-2.55,-8.02,116.46,-568.36,3717.77,0.18,-0.12,-0.06,637,638,3,2940844718,2866865861
3516471934,100030,36.19,-1.6,341.45,-2.91,-8.05,143.55,-536.13,4593.75,-0.24,0.18,0.06,638,638,3,2940844718,2866865861
3517472675,100038,36.19,-2.27,341.44,-2.8,-8.08,222.66,-585.94,3917.72,-0.06,-0.12,0.06,638,638,3,2940844718,2866865861
3518473902,100037,36.18,-2.19,341.41,-2.71,-8.07,175.05,-558.11,3911.13,0,0.18,0,638,638,3,2940844718,2866865861
3519475827,100027,36.18,-1.34,341.4,-2.77,-8.04,193.36,-558.11,3949.22,-0.18,-0.18,-0.31,638,638,3,2940844718,2866865861
3520477569,100037,36.19,-2.19,341.39,-2.66,-8.11,188.96,-550.05,3921.39,0,0.18,0.12,638,638,3,2940844718,2866865861
3521481333,100034,36.18,-1.93,341.39,-2.65,-7.99,231.45,-599.12,3298.1,-0.12,-0.12,-0.12,640,638,3,2940844718,2866865861
3522482062,100034,36.18,-1.93,341.37,-2.73,-8.19,176.51,-585.94,3920.65,0.06,0.12,0,640,638,3,2940844718,2866865861
3523482633,100031,36.18,-1.68,341.35,-2.75,-8.07,210.21,-581.54,3928.71,0.06,0,0,640,638,3,2940844718,2866865861
3524483826,100026,36.18,-1.26,341.36,-2.79,-8.09,181.64,-574.95,3918.46,-0.12,0,0,640,638,3,2940844718,2866865861
3525485566,100030,36.18,-1.6,341.37,-2.74,-8.05,220.46,-588.87,3933.84,0.18,0.06,-0.06,640,638,3,2940844718,2866865861
3526486338,100029,36.18,-1.51,341.37,-2.71,-8.03,211.67,-577.15,3394.78,0.06,-0.31,-0.06,631,638,3,2940844718,2866865861
3527487074,100034,36.18,-1.93,341.36,-2.77,-8.1,191.89,-561.04,3914.79,-0.12,0.06,-0.12,631,638,3,2940844718,2866865861
3528487837,100033,36.17,-1.85,341.38,-2.71,-8.13,208.01,-570.56,3933.11,-0.12,0.12,-0.12,631,638,3,2940844718,2866865861
3529488634,100031,36.18,-1.68,341.37,-2.64,-8.15,200.68,-520.75,3943.36,0.06,0.12,0.06,631,638,3,2940844718,2866865861
3530489268,100029,36.17,-1.51,341.4,-2.67,-7.96,145.75,-510.5,3962.4,-0.06,0.12,0,631,638,3,2940844718,2866865861
3531490692,100038,36.17,-2.27,341.42,-2.73,-8.15,258.54,-587.4,3294.43,0.12,0.12,0.06,642,638,3,2940844718,2866865861
3532491003,100034,36.17,-1.93,341.38,-2.57,-8.25,271.73,-572.75,3643.8,-0.06,0.12,-0.06,642,638,3,2940844718,2866865861
3533491777,100030,36.17,-1.6,341.33,-2.66,-8.1,188.96,-556.64,3924.32,0.12,0.12,-0.12,642,638,3,2940844718,2866865861
3534493029,100033,36.16,-1.85,341.33,-2.88,-8.31,195.56,-552.25,3911.13,0.06,0.18,-0.06,642,638,3,2940844718,2866865861
3535493799,100034,36.17,-1.93,341.33,-2.73,-8.18,177.98,-571.29,3919.19,0.18,0.31,0.18,642,638,3,2940844718,2866865861
3536494632,100033,36.16,-1.85,341.32,-2.58,-7.95,187.5,-563.96,4173.34,0,0.37,0.06,632,636,3,2940844718,2866865861
3537495342,100034,36.16,-1.93,341.3,-2.79,-8.07,162.6,-541.26,3931.64,0,0.06,0.06,632,636,3,2940844718,2866865861
3538496068,100031,36.17,-1.68,341.26,-2.75,-8.06,205.81,-552.25,3953.61,0,0.31,-0.24,632,636,3,2940844718,2866865861
3539496819,100034,36.15,-1.93,341.27,-2.7,-8.17,192.63,-558.84,3918.46,-0.06,0.06,-0.06,632,636,3,2940844718,2866865861
3540499579,100029,36.16,-1.51,341.24,-2.76,-8.04,165.53,-563.96,3934.57,0.18,0.06,0.24,632,636,3,2940844718,2866865861
3541504964,100030,36.16,-1.6,341.24,-2.69,-7.98,146.48,-554.44,4539.55,0,0.18,0.18,640,639,3,2940844718,2866865861
3542505709,100034,36.16,-1.93,341.23,-2.67,-8.03,182.37,-553.71,3927.25,0.37,0.31,0,640,639,3,2940844718,2866865861
3543506513,100031,36.16,-1.68,341.24,-2.73,-8.06,175.78,-554.44,3934.57,0.12,0.06,0.06,640,639,3,2940844718,2866865861
3544507211,100030,36.15,-1.6,341.27,-2.84,-8.12,106.2,-521.48,4011.47,0,0.06,0.12,640,639,3,2940844718,2866865861
3545507881,100035,36.16,-2.02,341.27,-2.73,-8.04,183.84,-545.65,3938.96,-0.06,0.24,0.18,640,639,3,2940844718,2866865861
3546509676,100032,36.15,-1.77,341.24,-2.53,-7.94,152.34,-541.26,3780.03,0,0,-0.06,638,638,3,2940844718,2866865861
3547510902,100031,36.15,-1.68,341.25,-2.78,-7.95,191.16,-544.19,3905.27,-0.12,0.06,0,638,638,3,2940844718,2866865861
3548511414,100030,36.15,-1.6,341.24,-2.36,-7.91,157.47,-577.88,3933.11,0,-0.24,0.18,638,638,3,2940844718,2866865861
3549512724,100032,36.15,-1.77,341.25,-2.64,-8.04,184.57,-575.68,3919.92,0.06,0,0.31,638,638,3,2940844718,2866865861
3550513469,100028,36.15,-1.43,341.24,-2.75,-8.1,181.64,-591.8,3912.6,0.12,0.12,0.18,638,638,3,2940844718,2866865861
3551514280,100031,36.15,-1.68,341.22,-2.91,-8.25,119.38,-540.53,4580.57,-0.06,0.06,0.06,639,635,3,2940844718,2866865861
3552514997,100035,36.15,-2.02,341.22,-2.74,-8.15,200.68,-588.87,3928.71,-0.06,0.06,0.06,639,635,3,2940844718,2866865861
3553515790,100031,36.15,-1.68,341.21,-2.64,-7.98,207.28,-565.43,3956.54,0.06,0.06,-0.06,639,635,3,2940844718,2866865861
3554517493,100031,36.14,-1.68,341.19,-2.63,-8,183.11,-546.39,3936.04,0.06,0.24,0.06,639,635,3,2940844718,2866865861
3555522246,100028,36.14,-1.43,341.19,-2.72,-8.05,174.32,-549.32,3919.19,-0.06,0,-0.12,639,635,3,2940844718,2866865861
3556523556,100036,36.14,-2.1,341.18,-2.89,-8.19,241.7,-552.98,4033.45,0,0,-0.06,640,629,3,2940844718,2866865861
3557525267,100030,36.14,-1.6,341.17,-2.68,-8.29,160.4,-572.75,3814.45,-0.12,-0.06,0,640,629,3,2940844718,2866865861
3558525997,100030,36.14,-1.6,341.13,-2.67,-8.2,162.6,-535.4,3917.72,-0.12,0.18,0.18,640,629,3,2940844718,2866865861
3559526840,100035,36.14,-2.02,341.14,-2.76,-8.17,195.56,-550.78,3918.46,-0.12,0,-0.18,640,629,3,2940844718,2866865861
3560527637,100026,36.13,-1.26,341.08,-2.73,-8.15,217.53,-581.54,3936.77,0.06,0.18,-0.18,640,629,3,2940844718,2866865861
3561529428,100035,36.13,-2.02,341.06,-2.84,-8.17,177.25,-566.16,4023.19,-0.06,-0.31,-0.18,636,638,3,2940844718,2866865861
3562530631,100038,36.13,-2.27,341.07,-2.79,-8.05,208.74,-577.15,3950.68,0.06,0.12,-0.18,636,638,3,2940844718,2866865861
3563536464,100036,36.13,-2.1,341.05,-2.71,-8.18,225.59,-588.87,3940.43,0,-0.12,0,636,638,3,2940844718,2866865861
3564537229,100032,36.13,-1.77,341.02,-2.67,-8.04,186.04,-566.16,3869.38,0.12,-0.12,0.06,636,638,3,2940844718,2866865861
3565538448,100036,36.13,-2.1,341.03,-2.67,-8.02,164.79,-555.18,3919.19,-0.06,0,-0.12,636,638,3,2940844718,2866865861
3566540239,100031,36.13,-1.68,341.04,-2.74,-8.09,195.56,-569.09,4275.15,0,-0.18,0,631,635,3,2940844718,2866865861
3567540969,100035,36.12,-2.02,341.03,-2.89,-8.26,244.63,-560.3,4047.36,0,0.43,0.12,631,635,3,2940844718,2866865861
3568541724,100032,36.13,-1.77,341.03,-2.68,-8.12,183.11,-596.19,4182.13,0,-0.06,-0.06,631,635,3,2940844718,2866865861
3569542838,100034,36.13,-1.93,341.01,-2.79,-8.21,304.69,-668.7,3698.73,0.06,0.24,0.06,631,635,3,2940844718,2866865861
3570543638,100025,36.12,-1.18,340.98,-2.59,-8.18,157.47,-550.05,3995.36,-0.18,-0.06,-0.12,631,635,3,2940844718,2866865861
3571545357,100036,36.12,-2.1,340.99,-2.85,-8.23,157.47,-537.6,4351.32,0.12,0.18,-0.06,640,639,3,2940844718,2866865861
3572547578,100038,36.13,-2.27,340.98,-2.81,-8.19,216.8,-544.19,3924.32,0.06,0.06,-0.18,640,639,3,2940844718,2866865861
3573551384,100035,36.12,-2.02,340.99,-2.71,-8.02,212.4,-576.42,3958.01,-0.18,0.18,0,640,639,3,2940844718,2866865861
3574552083,100033,36.12,-1.85,340.97,-2.77,-8.16,186.04,-576.42,3958.01,0.24,0.24,0.24,640,639,3,2940844718,2866865861
3575552837,100028,36.12,-1.43,340.97,-2.7,-8.15,179.44,-538.33,3943.36,0.24,0.12,0.18,640,639,3,2940844718,2866865861
3576553951,100023,36.12,-1.01,340.97,-2.74,-8.07,208.01,-566.16,3375,0.06,0.18,0.06,637,631,3,2940844718,2866865861
3577554853,100031,36.12,-1.68,340.99,-2.84,-8.14,205.08,-550.05,3933.84,-0.06,0.18,-0.24,637,631,3,2940844718,2866865861
3578555631,100028,36.11,-1.43,340.97,-2.75,-8.07,194.82,-588.87,3901.61,0.12,0.06,0.12,637,631,3,2940844718,2866865861
3579556898,100032,36.12,-1.77,341,-2.79,-8.12,177.25,-552.98,3909.67,0.06,-0.06,-0.18,637,631,3,2940844718,2866865861
3580557642,100033,36.11,-1.85,340.96,-2.7,-8.16,187.5,-550.78,3922.85,0.12,0.06,-0.12,637,631,3,2940844718,2866865861
3581558464,100025,36.11,-1.18,340.93,-2.81,-8.23,215.33,-589.6,3443.12,0.06,0.24,0.12,636,634,3,2940844718,2866865861
3582559249,100022,36.1,-0.92,340.93,-2.67,-8.1,103.27,-541.26,3927.98,0.06,0.18,-0.12,636,634,3,2940844718,2866865861
3583559934,100035,36.1,-2.02,340.92,-2.61,-8.24,263.67,-638.67,3771.97,0.06,0.06,0,636,634,3,2940844718,2866865861
3584561226,100035,36.1,-2.02,340.92,-2.76,-8.14,188.96,-561.04,3908.2,0.12,0,0,636,634,3,2940844718,2866865861
3585566987,100039,36.11,-2.35,340.9,-2.83,-8.22,179.44,-548.58,3916.26,0.06,-0.06,-0.18,636,634,3,2940844718,2866865861
3586567838,100029,36.1,-1.51,340.88,-2.83,-8.21,196.29,-557.37,3827.64,-0.18,-0.31,-0.18,635,633,3,2940844718,2866865861
3587569074,100025,36.1,-1.18,340.87,-2.79,-8.16,189.7,-569.09,3938.96,0.06,0.06,0.06,635,633,3,2940844718,2866865861
3588569938,100031,36.1,-1.68,340.85,-2.68,-8.05,172.12,-535.4,3910.4,0.12,-0.06,-0.06,635,633,3,2940844718,2866865861
3589570659,100028,36.1,-1.43,340.84,-2.73,-8.08,191.89,-546.39,3922.12,0,0.12,0.06,635,633,3,2940844718,2866865861
3590571841,100028,36.1,-1.43,340.8,-2.77,-8.04,321.53,-610.11,4143.31,-0.06,0.06,-0.06,635,633,3,2940844718,2866865861
3591572638,100033,36.09,-1.85,340.81,-2.78,-8.16,234.37,-528.08,3418.95,0.06,-0.18,-0.12,637,634,3,2940844718,2866865861
3592573374,100035,36.09,-2.02,340.8,-2.75,-8.22,131.84,-547.85,3555.91,0.12,0.18,0,637,634,3,2940844718,2866865861
3593575596,100036,36.09,-2.1,340.77,-2.67,-8.1,172.85,-536.13,3912.6,-0.06,0.18,0.06,637,634,3,2940844718,2866865861
3594577322,100036,36.08,-2.1,340.74,-2.68,-8.03,193.36,-570.56,3949.95,0,0,-0.06,637,634,3,2940844718,2866865861
3595582854,100033,36.08,-1.85,340.69,-2.61,-7.96,161.13,-534.67,4357.91,0.06,0.18,-0.06,637,636,3,2940844718,2866865861
3596584150,100033,36.08,-1.85,340.7,-2.67,-8.02,199.95,-547.12,3778.56,0,0.18,0.12,637,636,3,2940844718,2866865861
3597584835,100029,36.08,-1.51,340.7,-2.62,-8.01,179.44,-546.39,3886.23,-0.12,-0.06,-0.12,637,636,3,2940844718,2866865861
3598586509,100030,36.08,-1.6,340.67,-2.74,-8.08,167.72,-546.39,3928.71,0.24,0.18,0,637,636,3,2940844718,2866865861
3599587738,100033,36.08,-1.85,340.67,-2.69,-8.25,177.25,-565.43,3926.51,0.06,0.06,0,637,636,3,2940844718,2866865861
3600589480,100033,36.08,-1.85,340.66,-2.81,-8.09,259.28,-581.54,3140.63,0.12,0.18,0.18,637,637,3,2940844718,2866865861
3601590261,100028,36.08,-1.43,340.68,-2.74,-8.18,173.58,-563.23,3945.56,0,0.12,-0.06,637,637,3,2940844718,2866865861
3602590996,100033,36.08,-1.85,340.65,-2.84,-8.05,201.42,-551.51,3934.57,0,0.31,0.12,637,637,3,2940844718,2866865861
3603592702,100036,36.08,-2.1,340.64,-2.77,-8.14,166.26,-552.98,3906.74,-0.12,0.18,-0.06,637,637,3,2940844718,2866865861
3604593459,100031,36.07,-1.68,340.62,-2.82,-7.99,167.72,-535.4,3919.92,0.06,0.12,0.12,637,637,3,2940844718,2866865861
3605598167,100034,36.07,-1.93,340.61,-2.64,-7.93,170.65,-500.24,4206.3,0.18,0,0.06,632,636,3,2940844718,2866865861
3606598938,100030,36.07,-1.6,340.62,-2.76,-8.19,202.88,-586.67,3951.42,-0.06,-0.06,-0.12,632,636,3,2940844718,2866865861
3607599656,100033,36.07,-1.85,340.64,-2.65,-8.1,149.41,-559.57,3920.65,0,0,-0.06,632,636,3,2940844718,2866865861
3608600928,100033,36.07,-1.85,340.59,-2.8,-7.91,214.6,-574.95,3980.71,-0.12,0.06,-0.18,632,636,3,2940844718,2866865861
3609601633,100040,36.07,-2.44,340.58,-2.71,-8.05,208.74,-479.74,3956.54,-0.18,-0.06,-0.06,632,636,3,2940844718,2866865861
3610602344,100036,36.06,-2.1,340.54,-2.61,-8.13,79.83,-521.48,4217.29,0.06,-0.12,0.06,640,636,3,2940844718,2866865861
3611603632,100036,36.06,-2.1,340.55,-2.94,-8.28,214.6,-560.3,3794.68,-0.12,-0.06,-0.06,640,636,3,2940844718,2866865861
3612604376,100030,36.06,-1.6,340.53,-2.62,-7.96,180.18,-544.92,3897.22,0,0.12,-0.18,640,636,3,2940844718,2866865861
3613606036,100034,36.06,-1.93,340.5,-2.66,-8.07,145.75,-544.19,3921.39,-0.24,0.12,-0.06,640,636,3,2940844718,2866865861
3614607297,100027,36.06,-1.34,340.49,-2.68,-8.09,177.98,-573.49,3927.25,0.18,0.06,0.06,640,636,3,2940844718,2866865861
3615607845,100031,36.06,-1.68,340.48,-2.67,-8.08,271.73,-577.15,3148.68,-0.18,0,0.18,639,636,3,2940844718,2866865861
3616608633,100026,36.06,-1.26,340.48,-2.76,-8.05,194.09,-537.6,3903.81,0.12,0.06,-0.18,639,636,3,2940844718,2866865861
3617609885,100029,36.06,-1.51,340.48,-2.95,-8.29,217.53,-556.64,3923.58,0.12,-0.12,-0.12,639,636,3,2940844718,2866865861
3618610512,100029,36.05,-1.51,340.46,-2.9,-8.13,198.49,-551.51,3879.64,0,0.06,-0.06,639,636,3,2940844718,2866865861
3619611281,100037,36.06,-2.19,340.45,-2.59,-8.04,156.74,-544.19,3868.65,0,0.12,0.12,639,636,3,2940844718,2866865861
3620611953,100037,36.05,-2.19,340.45,-2.9,-8.19,284.91,-591.8,3348.63,0.37,-0.06,-0.06,640,638,3,2940844718,2866865861
3621612326,100037,36.05,-2.19,340.42,-2.8,-8.07,169.92,-529.54,4051.76,0.06,0,-0.37,640,638,3,2940844718,2866865861
3622613576,100026,36.04,-1.26,340.39,-2.71,-8.02,216.8,-541.26,4003.42,0,0.24,0.24,640,638,3,2940844718,2866865861
3623614337,100027,36.04,-1.34,340.4,-2.77,-8.19,166.99,-596.19,3700.2,-0.06,0.18,0.06,640,638,3,2940844718,2866865861
3624615051,100033,36.05,-1.85,340.36,-2.65,-8.21,182.37,-569.09,3942.63,-0.12,-0.06,0,640,638,3,2940844718,2866865861
3625615838,100035,36.05,-2.02,340.37,-2.77,-8.11,145.02,-533.2,4753.42,-0.12,-0.12,0.18,638,634,3,2940844718,2866865861
3626616633,100032,36.04,-1.77,340.38,-2.64,-8.08,172.12,-561.77,3894.29,0.06,0.18,0.37,638,634,3,2940844718,2866865861
3627617321,100028,36.04,-1.43,340.39,-2.67,-8.14,186.77,-569.09,3928.71,0,0.06,-0.24,638,634,3,2940844718,2866865861
3628618580,100034,36.04,-1.93,340.36,-2.73,-7.89,227.05,-574.95,3916.99,0,0.18,-0.06,638,634,3,2940844718,2866865861
3629618838,100037,36.03,-2.19,340.36,-2.76,-8.12,202.15,-561.77,3904.54,0.12,0.12,0.06,638,634,3,2940844718,2866865861
3630619650,100038,36.04,-2.27,340.33,-2.73,-8.06,194.82,-590.33,3757.32,-0.18,-0.06,-0.12,629,639,3,2940844718,2866865861
3631620935,100031,36.03,-1.68,340.35,-2.67,-8.05,211.67,-569.09,3909.67,-0.06,0,0,629,639,3,2940844718,2866865861
3632621674,100025,36.03,-1.18,340.37,-2.83,-8.01,191.16,-550.78,3935.3,0.24,0.06,-0.06,629,639,3,2940844718,2866865861
3633622806,100032,36.03,-1.77,340.36,-2.66,-8.17,186.77,-587.4,3922.12,-0.06,0.06,-0.12,629,639,3,2940844718,2866865861
3634623630,100038,36.03,-2.27,340.35,-2.7,-8.13,174.32,-528.81,3929.44,0.12,0.31,0,629,639,3,2940844718,2866865861
3635624317,100035,36.02,-2.02,340.34,-2.63,-8.08,76.9,-469.48,4512.45,-0.12,0.06,0.06,628,629,3,2940844718,2866865861
3636625522,100034,36.03,-1.93,340.32,-2.81,-8.22,184.57,-559.57,3941.89,0,0.12,-0.06,628,629,3,2940844718,2866865861
3637627207,100039,36.02,-2.35,340.32,-2.69,-8.13,211.67,-555.18,3941.89,0,0.18,0.12,628,629,3,2940844718,2866865861
3638627490,100034,36.02,-1.93,340.31,-2.63,-8.09,162.6,-564.7,3929.44,0,0,0.06,628,629,3,2940844718,2866865861
3639628210,100034,36.02,-1.93,340.29,-2.77,-8.14,218.26,-580.81,3919.19,0.06,0.06,0,628,629,3,2940844718,2866865861
3640629450,100028,36.02,-1.43,340.27,-2.64,-8.15,202.88,-559.57,3732.42,-0.06,-0.12,-0.06,633,637,3,2940844718,2866865861
3641635296,100039,36.02,-2.35,340.26,-2.68,-7.91,134.03,-490.72,4061.28,0.06,0.18,-0.12,633,637,3,2940844718,2866865861
3642636550,100030,36.02,-1.6,340.25,-2.68,-8.26,183.84,-644.53,4149.17,0.12,0.37,0.06,633,637,3,2940844718,2866865861
3643637207,100036,36.01,-2.1,340.22,-2.82,-8.06,205.81,-572.02,3899.41,0.06,0.18,0.06,633,637,3,2940844718,2866865861
3644638918,100036,36.01,-2.1,340.2,-2.56,-7.82,173.58,-552.98,3927.25,-0.06,0.24,-0.12,633,637,3,2940844718,2866865861
3645639227,100032,36.01,-1.77,340.18,-2.79,-8.03,208.01,-551.51,3583.01,0,-0.12,-0.18,641,641,3,2940844718,2866865861
3646639935,100032,36.01,-1.77,340.17,-2.76,-8.09,197.75,-541.99,3940.43,0.12,-0.12,-0.06,641,641,3,2940844718,2866865861
3647641225,100035,36.01,-2.02,340.16,-2.89,-8.2,206.54,-569.09,3915.53,0.12,0.12,0.12,641,641,3,2940844718,2866865861
3648642966,100035,36,-2.02,340.15,-2.71,-8.04,210.94,-550.78,3922.85,0.12,0.12,0.24,641,641,3,2940844718,2866865861
3649643715,100035,36.01,-2.02,340.16,-2.77,-8.14,187.5,-598.39,3789.55,-0.12,0.12,-0.12,641,641,3,2940844718,2866865861
3650644515,100036,36.01,-2.1,340.17,-2.88,-8.17,214.6,-576.42,3214.6,0,0.18,-0.06,641,631,3,2940844718,2866865861
3651645297,100039,36.01,-2.35,340.12,-2.82,-8.2,207.28,-566.89,3927.98,0.12,0.12,0,641,631,3,2940844718,2866865861
3652646003,100022,36,-0.92,340.12,-2.66,-8.17,167.72,-556.64,3930.91,0.06,0.18,0,641,631,3,2940844718,2866865861
3653647267,100033,36,-1.85,340.12,-2.79,-8.04,194.09,-552.98,3933.84,0.06,0.18,0.12,641,631,3,2940844718,2866865861
3654648011,100029,35.99,-1.51,340.12,-2.64,-8.29,202.15,-568.36,3923.58,0.12,0.24,0.18,641,631,3,2940844718,2866865861
3655648757,100037,36,-2.19,340.09,-2.79,-8.23,199.22,-568.36,3585.21,-0.06,0.06,-0.06,639,639,3,2940844718,2866865861
3656650576,100033,35.99,-1.85,340.07,-2.79,-8.08,199.95,-552.25,3952.88,0.12,-0.18,0.06,639,639,3,2940844718,2866865861
3657655244,100044,35.99,-2.77,340.06,-2.73,-8.14,191.16,-562.5,3920.65,0,-0.06,-0.06,639,639,3,2940844718,2866865861
3658655972,100029,35.99,-1.51,340.03,-2.76,-8.12,166.26,-552.98,3941.16,0,0.12,0,639,639,3,2940844718,2866865861
3659656246,100036,35.99,-2.1,340.04,-2.71,-8.08,203.61,-538.33,3917.72,0,-0.12,0,639,639,3,2940844718,2866865861
3660657004,100033,35.99,-1.85,340.02,-2.71,-8.21,139.16,-528.08,4746.83,0.18,0.06,-0.06,636,631,3,2940844718,2866865861
3661658357,100037,35.98,-2.19,340.04,-2.77,-8.25,176.51,-574.22,3626.22,0,-0.18,-0.18,636,631,3,2940844718,2866865861
3662661052,100036,35.98,-2.1,340,-2.57,-7.9,117.19,-528.08,4105.96,0.24,0.18,0.24,636,631,3,2940844718,2866865861
3663661838,100036,35.98,-2.1,340,-2.77,-8,169.92,-544.19,4037.84,0,0.06,0,636,631,3,2940844718,2866865861
3664663574,100029,35.98,-1.51,339.98,-2.56,-7.99,197.02,-542.72,3977.05,-0.06,0.06,-0.06,636,631,3,2940844718,2866865861
3665664317,100034,35.98,-1.93,340,-2.69,-8.18,218.26,-569.09,3309.08,0,0.06,0,638,638,3,2940844718,2866865861
3666664689,100030,35.98,-1.6,339.96,-2.72,-8.12,183.84,-551.51,3991.7,-0.06,-0.06,-0.12,638,638,3,2940844718,2866865861
3667666464,100028,35.98,-1.43,339.95,-2.81,-8.13,221.19,-569.09,3962.4,0,0.12,0.12,638,638,3,2940844718,2866865861
3668668184,100032,35.97,-1.77,339.97,-2.74,-8.02,172.12,-563.96,3908.2,-0.12,0,0.12,638,638,3,2940844718,2866865861
3669673845,100033,35.97,-1.85,340,-2.86,-8.01,210.21,-541.26,3899.41,0,-0.06,0.06,638,638,3,2940844718,2866865861
3670676126,100034,35.97,-1.93,339.96,-2.72,-8.01,180.91,-564.7,4254.64,0.18,0.24,0,640,634,3,2940844718,2866865861
3671676853,100038,35.97,-2.27,339.97,-2.64,-8.03,193.36,-572.75,3923.58,-0.06,0,0,640,634,3,2940844718,2866865861
3672678579,100030,35.97,-1.6,339.93,-2.61,-8.17,177.25,-580.81,4011.47,0.24,0.31,0.37,640,634,3,2940844718,2866865861
3673679078,100026,35.97,-1.26,339.94,-2.75,-8.32,180.18,-552.98,4041.5,0,-0.06,-0.24,640,634,3,2940844718,2866865861
3674680327,100045,35.97,-2.86,339.91,-2.62,-8.15,92.29,-606.45,3796.14,0,0.06,0.12,640,634,3,2940844718,2866865861
3675682087,100037,35.97,-2.19,339.87,-2.68,-8.11,183.84,-465.82,4603.27,-0.18,0.06,-0.12,628,640,3,2940844718,2866865861
3676684752,100029,35.97,-1.51,339.86,-2.71,-8.1,235.84,-591.8,3849.61,0,0.18,0,628,640,3,2940844718,2866865861
3677689169,100034,35.96,-1.93,339.83,-2.68,-7.96,169.92,-541.99,3914.79,0.12,0.06,0,628,640,3,2940844718,2866865861
3678689861,100030,35.96,-1.6,339.84,-2.63,-8.2,183.84,-569.82,3913.33,0.06,0,0.06,628,640,3,2940844718,2866865861
3679693458,100029,35.96,-1.51,339.87,-2.73,-8.06,194.82,-525.15,3919.92,0.12,0.06,0.18,628,640,3,2940844718,2866865861
3680694171,100021,35.95,-0.84,339.84,-2.72,-8.15,160.4,-577.15,4220.95,-0.24,0.31,-0.06,638,636,3,2940844718,2866865861
3681694943,100036,35.95,-2.1,339.83,-2.61,-8.1,202.15,-560.3,3933.84,0.18,0,0.06,638,636,3,2940844718,2866865861
3682695905,100030,35.95,-1.6,339.82,-2.57,-8.21,166.26,-579.35,3905.27,0.06,0.06,0.12,638,636,3,2940844718,2866865861
3683696642,100033,35.95,-1.85,339.8,-2.61,-8.1,179.44,-561.04,3952.15,-0.18,-0.12,-0.06,638,636,3,2940844718,2866865861
3684697498,100034,35.95,-1.93,339.76,-2.84,-8.03,167.72,-579.35,3927.98,0.06,-0.06,0.12,638,636,3,2940844718,2866865861
3685703137,100040,35.95,-2.44,339.75,-2.66,-8.09,170.65,-528.81,4204.83,0.18,0,-0.18,636,638,3,2940844718,2866865861
3686704880,100025,35.94,-1.18,339.71,-2.78,-8.01,207.28,-564.7,3926.51,0.12,0.18,0.18,636,638,3,2940844718,2866865861
3687705626,100031,35.94,-1.68,339.71,-2.67,-7.97,184.57,-511.23,3833.5,0,-0.06,-0.12,636,638,3,2940844718,2866865861
3688706841,100029,35.94,-1.51,339.71,-2.7,-7.95,193.36,-539.79,4085.45,0.24,0.24,-0.06,636,638,3,2940844718,2866865861
3689708570,100029,35.94,-1.51,339.72,-2.61,-8.27,175.78,-574.22,3925.78,0.12,0.12,-0.12,636,638,3,2940844718,2866865861
3690710317,100034,35.94,-1.93,339.67,-2.73,-7.97,221.19,-514.89,4617.19,-0.24,0,-0.06,638,638,3,2940844718,2866865861
3691710913,100035,35.94,-2.02,339.67,-2.85,-8.06,223.39,-536.13,3903.08,-0.06,0.24,0.06,638,638,3,2940844718,2866865861
3692711627,100033,35.94,-1.85,339.64,-2.56,-7.84,41.02,-509.77,4191.65,0.06,-0.12,-0.18,638,638,3,2940844718,2866865861
