timestamp (us),gx (d/s),gy (d/s),gz (d/s)
50375859,0.18,-0.06,-0.12
50382914,0.06,-0.37,0
50388970,0.12,-0.31,0.06
50395037,0.12,-0.12,0.06
50401109,0.12,0.06,0.06
50407183,0.18,0.06,-0.12
50414231,0.12,-0.12,-0.18
50420390,0.06,-0.24,-0.06
50426545,0.06,-0.24,0.06
50432707,0.24,0,0.12
50439449,0.24,0.18,0
50446621,0.06,0.12,-0.06
50452792,-0.12,-0.31,-0.12
50458962,-0.06,-0.37,0
50465134,0.06,-0.24,0.06
50471296,0.18,-0.06,0.06
50477462,0.18,0.12,0.06
50484623,0.06,0.06,0
50491351,-0.06,-0.06,0
50497490,0.18,0,0
50503644,0.24,0.06,0
50509800,0.18,0.06,0
50516972,0.12,-0.06,0.06
50523161,0.06,-0.12,0.12
50529330,0,-0.18,0.12
50535499,0,-0.12,0.12
50542650,0.06,-0.12,0
50548809,0.06,0.06,0.06
50556008,0.06,0.18,0.06
50570053,-0.18,0,0
50576256,-0.31,-0.12,0.06
50582453,-0.31,-0.24,0.12
50588656,-0.12,-0.18,0.18
50595002,0.06,-0.06,0.18
50601564,0.18,0.06,0.06
50607708,0.18,0.12,-0.06
50613859,0.12,0.06,0
50620019,0.06,0,-0.12
50626181,0.06,0,-0.24
50632737,0.18,0.06,-0.18
50638902,0.06,0.12,-0.06
50646061,0,0.12,0
50652212,-0.12,0,0.12
50658390,-0.12,-0.06,0.12
50664565,-0.06,-0.12,0.12
50671146,0,-0.12,0.06
50677331,0,-0.06,-0.06
50683515,-0.06,0,-0.12
50689696,-0.18,0,-0.06
50695887,-0.24,0,0.06
50703475,-0.18,0,0.12
50709649,-0.06,-0.06,0.06
50715854,-0.06,-0.24,0
50722064,-0.06,-0.24,-0.06
50728271,0,-0.06,-0.06
50734073,0.12,0.06,-0.06
50740713,0.18,0.18,-0.06
50746521,0.12,0.31,-0.06
50752331,0.12,0.37,-0.12
50758734,0.18,0.24,-0.12
50764543,0.18,0.18,-0.06
50771197,0.18,0.12,0
50781395,0,0.06,-0.06
50787217,0,0.12,0
50793049,-0.06,0.12,-0.06
50798885,0,0.12,-0.06
50804721,0.06,0.12,-0.12
50812390,0.31,0.18,-0.06
50818218,0.43,0.18,-0.12
50824065,0.37,0.12,-0.12
50829914,0.12,0,-0.18
50835796,0,-0.18,-0.18
50842502,0.06,-0.18,-0.06
50848388,0.06,-0.12,0
50854275,0,-0.12,0
50860168,0.06,-0.18,0
50866612,0.12,-0.12,-0.06
50872508,0.12,-0.06,0
50879310,0.06,-0.12,0.06
50885187,0.06,-0.18,0.12
50891099,-0.06,-0.31,0.06
50897013,-0.24,-0.18,0
50902927,-0.31,-0.12,0
50909684,-0.24,-0.06,0
50915639,-0.12,0,-0.06
50922150,0.12,0.24,0.06
50928076,0.12,0.24,0.06
50934009,0.06,0.12,0.06
50939975,0.12,0,-0.12
50946861,0.18,0,-0.24
50952844,0.18,0,-0.12
50958817,0.12,-0.06,-0.06
50964798,0.12,-0.06,0
50970779,0.12,-0.12,0
50977341,0.12,-0.06,-0.06
50984434,0.12,-0.06,-0.18
50990601,0.06,0,-0.18
50996774,0,0.06,-0.06
51002950,0,0.12,0
51009132,0.06,0.12,0
51016342,-0.06,0.06,-0.06
51022530,-0.18,0,-0.06
51029295,-0.12,-0.06,-0.06
51035430,-0.06,-0.12,-0.12
51041576,0,-0.18,-0.12
51047730,0,-0.24,0
51054827,-0.12,-0.31,0.06
51060951,-0.24,-0.37,0.12
51067075,-0.06,-0.24,0
51073204,0.18,-0.12,0
51080326,0.31,-0.18,0
51087453,0.12,-0.24,-0.12
51093583,0.06,-0.12,-0.18
51099723,0.12,0,-0.18
51105865,0.18,0.06,0
51112008,0.18,-0.06,0.24
51118160,0.18,0,0.24
51125317,0.12,0.06,0.18
51132059,0.24,0.31,0
51138208,0.31,0.31,0
51144374,0.31,0.31,0
51150535,0.24,0.18,0
51157705,0.18,0,0
51163875,0.12,-0.06,0.06
51170048,0.06,-0.06,0.06
51176229,0.06,-0.06,0
51183400,0,0,-0.18
51189567,0,0,-0.18
51196761,0,0.06,0.12
51202944,-0.06,0,0.12
51209131,-0.12,-0.06,0.18
51215327,-0.12,-0.06,0.12
51221523,0,-0.06,0.12
51227715,0.06,0.06,0
51235935,0.12,0.12,-0.06
51242131,0.12,0.06,-0.12
51247941,0.06,0.06,-0.06
51253744,0.12,0,-0.06
51259553,0.12,0,-0.06
51266959,0.12,-0.12,0
51272933,0.12,-0.06,0.06
51278914,0.12,0,0
51284894,0.12,0.06,-0.06
51291865,0,-0.06,-0.12
51297845,-0.06,-0.12,-0.06
51305448,-0.06,-0.18,0
51311584,-0.18,-0.24,0.12
51317749,-0.24,-0.18,0.06
51323930,-0.06,-0.06,0
51330109,0.12,0,-0.06
51344565,0.12,0,0.12
51351099,0.12,0,0.12
51357096,0.12,-0.06,0.06
51363095,0.12,-0.12,0
51377409,0.12,-0.06,0
51383418,0.12,0,0
51390362,0.12,0,0
51396957,0.06,0.06,0
51402968,0.06,0.18,0.06
51408996,0.06,0.18,0.12
51415025,0.06,0.18,0.12
51422000,0.12,0.12,0.18
51428035,0.12,0.12,0.12
51434074,0.18,0.18,0.06
51440122,0.18,0.24,0
51458154,0.06,0.12,0.12
51464214,0.06,0.12,0.06
51470652,0,0.12,-0.06
51476730,0,0.06,0
51482855,0.06,0.06,0
51488943,0.12,0.06,0.06
51495035,0.12,0.06,0.06
51501132,0.06,0.06,0.06
51507593,0.18,0,0.06
51513864,0.24,-0.06,0.06
51519955,0.18,-0.06,0.06
51526067,0,-0.06,0.06
51532179,-0.06,0,0.18
51538661,0.06,-0.06,0.18
51544777,0.18,-0.06,0.12
51550901,0.24,-0.12,-0.06
51557031,0.12,0,-0.12
51563160,0.06,0,0
51569463,0.06,0.06,0.12
51575979,0.06,0.12,0.06
51582120,0.06,0.12,-0.12
51588267,0.06,0.06,-0.06
51594416,0.12,0.06,-0.06
51600562,0.06,0.06,0
51607101,0.12,0.18,0
51613256,0.12,0.24,-0.06
51619416,0.12,0.24,-0.12
51625746,0.06,0.18,-0.12
51631892,0.12,0.12,0
51638064,0.06,0.06,0.06
51644639,0.06,0,0.06
51650812,0.06,0,0
51656985,0,0.12,-0.12
51663164,0,0.18,-0.06
51669341,0.06,0.24,0.06
51675529,0.12,0.18,0.12
51683114,0,-0.12,-0.06
51689285,0.06,-0.18,-0.18
51695488,0.12,-0.12,-0.12
51701688,0.18,0,-0.06
51707888,0.12,0,-0.06
51714506,0.12,0.06,-0.06
51720707,0.12,0.12,0
51726509,0.06,0.18,0.06
51732716,0.12,0.24,0.18
51739105,0.18,0.12,0.24
51745306,0.18,0.06,0.24
51751968,0.12,0,0.12
51757790,0.24,0.06,0
51763608,0.37,0,-0.12
51769433,0.31,-0.12,-0.12
51775257,0.18,-0.18,-0.06
51781935,0.12,0.12,0.06
51787772,0.18,0.24,0.18
51794192,0.18,0.24,0.18
51800136,0.18,0.18,0.18
51806097,0.12,0.12,0.18
51812064,0,0,0
51818934,0.12,0,-0.06
51824902,0.18,-0.06,-0.06
51830877,0.31,0,0
51836853,0.31,0.18,-0.06
51842827,0.24,0.18,-0.06
51850708,0.18,0.18,0
51856675,0.18,0.12,0.12
51862664,0.24,0.12,0.18
51868654,0.31,0.06,0.18
51874646,0.24,0.06,0.18
51880642,0.24,0.06,0.12
51887565,0.24,0.06,0
51893568,0.24,0.12,0
51899572,0.18,0.18,0
51906163,0.12,0.24,0
51912166,0.18,0.18,0
51918183,0.24,0.24,0.06
51925140,0.24,0.18,0.12
51931164,0.18,0.12,0.12
51937198,0,0.12,0.06
51943228,-0.06,0.18,0
51949262,-0.06,0.18,0.06
51957229,-0.06,-0.12,-0.06
51963256,-0.06,-0.31,-0.12
51969303,-0.06,-0.31,-0.06
51975352,0.06,-0.24,0
51981395,0.18,-0.12,0.06
51987447,0.18,0.06,0
51994448,0.18,0.12,-0.06
52000501,0.12,0.12,-0.12
52006556,0.06,0.06,-0.06
52013202,0.06,0.06,0
52019258,0.12,0.12,0
52026290,0.12,0.12,-0.06
52032361,0.18,0.06,-0.24
52038436,0.24,0,-0.12
52044512,0.24,0,-0.06
52050590,0.18,0,0
52056674,0.12,0.06,0.12
52064721,0.12,0.24,0.18
52070800,0.12,0.31,0.24
52076899,0.24,0.12,0.31
52082997,0.24,0,0.24
52089101,0.31,0.06,0.12
52095188,0.24,0.18,0.12
52102281,0.06,0.24,0.06
52108393,0.06,0.37,0.06
52114502,0.12,0.43,0.12
52121177,0.18,0.43,0.12
52127266,0,0.31,0.24
52134365,-0.12,0.31,0.24
52140471,-0.24,0.24,0.12
52146578,-0.24,0.12,0.06
52152690,-0.06,0,-0.18
52158803,0.06,-0.12,-0.18
52164922,0.12,-0.24,-0.12
52173009,0.18,0,0
52179120,0.18,0.18,0
52185250,0.12,0.24,0
52191379,0.06,0.18,0.06
52197514,0.12,-0.12,0
52204651,0.24,-0.06,0
52210791,0.24,0,0.06
52216933,0.06,-0.24,0.18
52224068,0,-0.31,0.12
52230209,-0.06,-0.31,0.12
52236367,-0.06,-0.12,0.12
52243518,0.06,0.12,0.12
52249680,0.06,0.12,0.18
52263699,-0.18,0.18,-0.06
52269880,-0.18,0.18,-0.18
52276234,-0.18,0.12,-0.12
52282401,0,0.18,0.12
52288967,0.06,0.24,0.18
52295162,0.06,0.18,0.12
52301353,-0.06,0.12,0.18
52307548,-0.06,-0.06,0.12
52313746,0,-0.06,0.12
52320354,0.06,-0.06,0.12
52327547,-0.12,-0.12,0.12
52333738,-0.18,-0.18,0.12
52339544,-0.12,-0.12,0.12
52345351,-0.06,0,0.06
52351162,0.06,0.06,0
52357819,0.18,0.06,-0.18
52363641,0.12,0.06,-0.12
52369456,-0.06,0,0
52375657,-0.18,0,0.06
52382064,-0.24,0,0
52388694,-0.12,0.06,-0.06
52394499,0.06,0.18,-0.06
52400307,0.24,0.24,-0.06
52406492,0.43,0.18,-0.06
52412671,0.37,0.12,0.06
52418865,0.12,0.18,0.12
52425486,0.06,0.18,0.12
52431340,0.06,0.18,0.12
52437774,0.24,0.24,0.06
52443619,0.31,0.24,-0.06
52449463,0.37,0.18,-0.12
52456257,0.18,0,0
52462208,0,-0.12,0.31
52468165,0.06,0,0.37
52474106,0.12,0.12,0.43
52480047,0.18,0.12,0.31
52485995,0.18,0.12,0.18
52498986,0.12,0,-0.06
52505110,0.06,-0.06,-0.06
52511109,0.06,-0.12,0
52517108,0.12,-0.24,0.06
52523110,0.12,-0.18,0
52529114,0.06,-0.06,0
52536051,0.06,0,0
52542066,0.18,0.12,-0.06
52548075,0.18,0.12,0
52554669,0.12,0.06,0.06
52560677,0,0,0.06
52567628,-0.12,0,-0.06
52573653,-0.12,0,-0.12
52579678,0,0,-0.18
52585707,0.18,-0.06,-0.18
52591740,0.18,-0.12,0.06
52597775,0.06,-0.12,0.12
52605747,-0.12,-0.12,0.12
52611777,-0.18,-0.12,-0.06
52617826,-0.12,-0.18,0
52623876,0.06,-0.18,0.06
52629929,0.06,-0.18,0.12
52636943,0.12,-0.12,-0.18
52643000,0.06,-0.06,-0.24
52649064,0.06,0,-0.18
52655129,0.06,0.06,-0.12
52661775,0.12,0.12,0.12
52667836,0.12,0.18,0.12
52674877,0.06,0.24,0.12
52680955,-0.06,0.18,0.12
52687035,-0.06,0,0.06
52693124,0.06,0,0.06
52699215,0.24,0.12,0.06
52706290,0.31,0.12,0
52712959,0,-0.06,0
52719037,-0.12,-0.12,-0.06
52725144,-0.06,-0.12,0
52731246,0.12,0,0.06
52737357,0.12,0.12,0.12
52744448,0.18,0.06,0.12
52750558,0.18,0,0.06
52756672,0.06,0.06,0.12
52762792,-0.06,0.06,0.06
52769490,-0.06,0.06,0.06
52775601,-0.18,0.06,0
52787393,0,-0.12,0
52793519,0.12,-0.18,0
52799648,0.12,-0.12,0
52805785,0.12,-0.12,0
52811921,0.18,0.06,0
52819064,0.31,0.18,0.06
52825789,0.37,0.18,0.12
52831924,0.12,0.06,0.06
52838080,-0.06,0.06,-0.18
52844236,-0.06,0.12,-0.24
52850399,0.06,0.12,-0.24
52857560,0.18,0.06,0.06
52863725,0.18,0,0.18
52869890,0.12,0,0.12
52877049,-0.06,-0.12,0.06
52883215,-0.12,-0.18,-0.06
52890420,-0.12,-0.24,-0.12
52896595,0.12,-0.06,-0.18
52902779,0.12,0.06,-0.24
52908966,0,0.12,-0.18
52915155,0.06,0.06,-0.18
52921352,0.06,-0.06,-0.12
52929560,0,-0.24,0.06
52935746,-0.06,-0.24,0.12
52941954,-0.12,0,0.12
52948165,0,0.12,0.06
52953971,0.12,0.12,0.06
52961221,0.18,0.06,0.06
52967031,0.12,0.06,0.06
52972850,0.12,0.06,0.06
52978665,0.12,0.06,0.12
52985468,0.12,0,0.12
52991280,0.06,0,0.06
52998553,-0.12,0,-0.06
53004384,-0.12,0.06,-0.06
53010214,-0.06,0.06,0.06
53016052,0.06,0.06,0.12
53021897,0.18,0,0.06
53027738,0.18,0,0.06
53035040,0.12,0,0.12
53041857,0.06,-0.12,0.12
53047695,0.06,-0.12,0.06
53053528,0.06,-0.06,0.12
53068364,0,0.12,-0.12
53075064,-0.06,0.18,-0.12
53080923,-0.12,0.24,-0.06
53086777,-0.12,0.12,0
53093222,-0.06,0,0
53099072,0,-0.06,-0.06
53104940,0,-0.12,-0.12
53111622,0,-0.18,0
53117437,0,-0.12,0.06
53123256,0.12,-0.06,0.06
53129081,0.12,0,0.06
53135277,0.12,0,0
53141888,0.12,-0.06,0
53148264,0.06,0,0.06
53154453,0,0.06,0
53160657,-0.06,0,0
53166461,-0.12,-0.06,-0.12
53172264,0,-0.12,-0.18
53178902,0.12,0,-0.06
53184716,0.12,0.06,0.06
53190531,0.12,0.06,0.06
53196353,0.12,0,0.12
53202752,0.18,0.06,0.12
53209413,0.12,0.12,0.24
53215238,0.12,0.12,0.31
53221073,0.06,0.12,0.31
53226909,-0.06,0,0.18
53232746,-0.06,-0.06,0.18
53238591,0.12,0,0.06
53245278,0.24,0,0
53251127,0.24,0,-0.12
53257559,0,-0.12,0
53263402,-0.12,-0.18,0.12
53269259,-0.12,-0.12,0.12
53275123,-0.06,-0.06,0.06
53281846,0.18,0,0.12
53287713,0.18,-0.06,0.06
53293584,0.18,-0.18,0
53299456,0.12,-0.24,-0.06
53305331,0.06,-0.18,-0.12
53313074,-0.06,0,-0.06
53318944,-0.18,0.06,-0.06
53324843,-0.24,0,-0.06
53330736,-0.24,0,-0.12
53336661,0.12,0.18,0.06
53342585,0.18,0.18,0.18
53349383,0.18,0.18,0.12
53355316,0.24,0.06,-0.06
53361221,0.24,-0.06,-0.12
53367713,0.24,-0.06,0
53373611,0.18,0,0
53380409,0.06,0,0.06
53386323,0.12,-0.06,0.12
53392247,0.24,-0.12,0
53398176,0.18,-0.18,-0.06
53404107,0.12,-0.12,-0.12
53410042,0.12,-0.06,-0.12
53416875,0,-0.06,0
53423395,0,-0.06,0
53429320,0.12,0.06,-0.06
53435267,0.24,0.24,0
53441221,0.24,0.37,0.06
53448084,0,0.24,0.06
53454036,0,0.18,0
53459992,0.06,0.18,-0.06
53465954,0.18,0.18,-0.06
53471925,0.12,-0.06,0.06
53478475,0.06,-0.12,0
53485351,0,-0.12,-0.12
53491334,0.06,-0.12,-0.18
53497327,0.24,0,0
53503324,0.31,0.06,0.12
53509325,0.24,0.06,0.18
53515329,0.18,0.12,0.18
53522269,0.31,0.18,0.12
53528284,0.37,0.18,0.06
53534880,0.31,0.12,0.06
53540883,0.18,0.06,0.06
53546905,0.06,-0.12,0
53553862,0.06,-0.18,-0.06
53559886,0.12,-0.12,0
53565913,0.18,0,0.06
53571943,0.24,0,0.06
53577973,0.18,-0.06,0.06
53584011,0.18,-0.06,0
53592072,0.12,0,0.06
53598190,0.12,0.06,0.12
53604325,0.06,0.06,0.12
53610460,0,0.06,0.06
53616593,-0.12,-0.12,0.06
53628971,-0.06,-0.12,0.06
53635160,0.06,-0.12,0.06
53641213,0.12,-0.18,0
53647845,0.12,-0.12,-0.12
53653886,0.18,0.06,-0.18
53659943,0.24,0.24,-0.18
53666957,0.12,0,0
53673021,0,-0.12,0
53679083,0,-0.12,-0.06
53685154,0.12,-0.06,-0.12
53691228,0.24,0,-0.06
53699257,0.18,-0.06,0.12
53705328,0.12,-0.12,0.12
53711410,0.06,-0.06,0.12
53717490,0.06,-0.06,0.12
53723576,0,-0.06,0
53729660,0,0.06,-0.06
53736726,0.18,0.24,-0.12
53742823,0.12,0.12,-0.12
53748918,0.12,0,-0.06
53755599,0.06,0,0
53761692,0.18,0.12,0
53767798,0.18,0.06,-0.12
53774894,0.12,-0.06,-0.18
53781010,-0.06,-0.12,-0.18
53787126,-0.18,-0.12,0
53793251,0,0,-0.06
53799377,0.06,0.06,-0.12
53807474,0,0.06,0
53813587,0,-0.06,0.06
53819723,0.12,-0.06,0
53825863,0.06,-0.12,0
53832002,-0.06,-0.06,0
53838146,0,0,0
53845291,-0.06,0,0
53860031,0.06,0.12,0.12
53866177,0.18,0.18,0.06
53872346,0.06,0.12,-0.06
53878520,0.12,0.12,-0.12
53885090,0.12,0.12,-0.12
53891267,0.12,0.06,-0.12
53897450,0.06,-0.06,-0.12
53903630,0.06,-0.24,-0.06
53909815,0.06,-0.37,0.06
53916182,0.06,-0.37,0
53922783,0.18,-0.06,-0.12
53928980,0.12,0.06,-0.06
53935177,0.18,0.12,0
53941377,0.18,0.18,-0.06
53947179,0,0,0
53953800,0.06,0,0.06
53959609,0.18,0.12,0.06
53965418,0.24,0.18,0
53971805,0.06,-0.06,-0.06
53977610,-0.12,-0.24,-0.06
53983429,-0.12,-0.24,0
53990084,-0.12,-0.12,0
53995908,-0.06,0,-0.06
54001735,0.12,0,0.06
54007566,0.24,0.12,0.12
54013400,0.24,0.24,0.06
54019237,0.18,0.31,0.06
54026908,0.18,0.24,0.06
54032737,0.12,0.12,-0.06
54038583,0,0,-0.06
54044431,0,-0.06,-0.12
54050281,0.06,-0.12,-0.12
54056991,0.18,0,0
54062849,0.24,0.06,0
54068711,0.24,0.06,-0.06
54074574,0.06,-0.06,-0.06
54081023,0,-0.12,-0.12
54086881,0.24,0,-0.06
54093616,0.31,0.06,0
54099493,0.31,0.24,0.06
54105366,0.12,0.24,0.18
54111251,-0.06,0.24,0.31
54117143,0.06,0.24,0.18
54123900,0.18,0.31,0
54129788,0.24,0.24,-0.06
54136265,0.24,0.18,-0.06
54142155,0.06,0.06,0
54148064,0.06,0.12,0.06
54153968,0,0.12,0.18
54160752,0,0.18,0.24
54166663,-0.06,0.06,0.06
54172575,-0.06,-0.12,-0.12
54178493,0,-0.31,-0.24
54184410,0.06,-0.37,-0.24
54192210,0.12,-0.31,-0.12
54198128,0.12,-0.31,-0.12
54204066,0,-0.31,-0.06
54209994,-0.12,-0.24,0
54215930,-0.06,-0.18,0
54221869,0.18,0,0.06
54228708,0.31,0.12,0.12
54234656,0.31,0.18,0.12
54240607,0.24,0.18,0.12
54247142,0.18,0.06,0.12
54253090,0.18,0,0.12
54259048,0.24,0.06,0.12
54265921,0.31,0.12,0
54271885,0.43,0.18,-0.18
54277856,0.37,0.18,-0.12
54283828,0.24,0.12,0
54289802,0.12,0.06,0.06
54296697,0.18,-0.12,0.12
54303257,0.24,-0.12,0.12
54309232,0.18,0,0.12
54315220,0.06,0.06,0.12
54321214,-0.06,0.12,0.18
54327208,-0.06,0.18,0.06
54334136,-0.06,0.12,-0.06
54340141,0,0.06,-0.12
54346148,0.12,0.06,-0.12
54352160,0.18,0.12,-0.12
54358747,0.18,0.12,-0.12
54365692,0.12,0.12,-0.18
54371712,0.06,0.06,-0.18
54377727,0.06,0,-0.18
54383748,0.06,-0.06,-0.18
54389771,0.06,-0.18,-0.18
54395799,0.06,-0.18,-0.12
54402774,0.18,-0.12,0
54409792,0.24,-0.06,0
54415815,0.31,0.06,0
54421858,0.18,0.06,0
54427900,0.06,0.06,0
54434900,0.06,0,0
54440949,0.06,0,0
54446999,0,0.12,0
54453052,0,0.12,-0.06
54459113,0,0,-0.06
54465750,0.06,-0.06,-0.06
54472776,0.12,-0.06,0
54478844,0.18,0,0
54484908,0.18,0,0
54490981,0.24,0.06,0
54497059,0.24,0.24,0.12
54503140,0.12,0.18,0.12
54510304,0.06,0.06,0.06
54517050,0,-0.31,0.06
54523206,0.06,-0.24,0.06
54529380,0.12,-0.12,0
54535547,0.06,-0.06,0
54542727,0,0.18,0
54548902,0,0.24,0
54555059,0.06,0.31,-0.06
54561224,0.18,0.24,-0.06
54568378,0.12,-0.12,0.06
54574530,0.12,-0.18,0.12
54581679,0.18,0.06,0.18
54587838,0.18,0.18,0.18
54593996,0.18,0.24,0.18
54600163,0.18,0.24,0.06
54606351,-0.12,0,0
54613562,-0.18,-0.18,0
54620330,0,-0.18,-0.06
54626508,0.31,0,-0.06
54632679,0.24,-0.06,-0.06
54638877,0.24,-0.06,0
54645063,0.18,0,0
54659215,0.06,0,-0.06
54665385,0.06,-0.06,-0.06
54671734,0.31,0.18,0.12
54677893,0.43,0.31,0.24
54684072,0.37,0.24,0.31
54690256,0.24,0,0.24
54696861,0,-0.12,0.12
54703049,-0.06,0.06,0.18
54709208,-0.12,0.12,0.18
54715403,-0.12,0.06,0.18
54721595,0.06,0,0
54729265,0.12,0.06,0
54735100,0.12,0.06,0.06
54740952,0.06,0,0
54746805,0.06,-0.06,-0.06
54752659,0.12,-0.06,-0.06
54758517,0.12,0,0
54770066,0.12,0.06,0.06
54776002,0.18,0.12,0.06
54782372,0.24,0.06,0.12
54792394,0.12,0,0
54798596,0.06,0,-0.12
54805215,0,0,-0.12
54811423,-0.12,0.12,0
54817627,-0.12,0.18,0.06
54823433,-0.06,0.12,0.12
54829237,-0.06,0.06,0.18
54835629,0,0,0.06
54842279,0.12,-0.06,-0.06
54848104,0.18,-0.12,-0.06
54853922,0.24,0,-0.06
54859744,0.24,0.18,-0.06
54865568,0.12,0.24,0
54872239,-0.06,0.06,0.12
54878078,0,-0.06,0.18
54883916,0.12,-0.12,0.24
54890334,0.18,-0.18,0.24
54896167,0.18,-0.12,0.12
54902021,0.06,-0.12,0.06
54908725,0.06,-0.06,0.06
54914611,0.12,0,0.12
54920462,0.24,0.12,0.12
54926351,0.06,0.06,0.06
54932250,0.06,0,0
54938147,0.12,-0.06,0
54945929,0.18,0,0
54951820,0.12,0,0.06
54957728,0.18,0.06,0.12
54963646,0.18,0.06,0.12
54969558,0.12,0.06,0.12
54976343,-0.12,-0.24,-0.06
54982265,-0.06,-0.24,-0.12
54988190,0,-0.12,-0.18
54994120,0.06,0,-0.12
55000627,0,0,-0.12
55006544,-0.12,-0.06,-0.06
55013387,-0.06,-0.06,-0.06
55019323,0.06,-0.06,-0.06
55025266,0.06,-0.12,-0.06
55031246,0.06,-0.12,-0.12
55037199,0.06,0.06,-0.06
55044037,0.12,0.18,0.06
55049992,0.06,0.24,0.18
55056535,0.06,0.06,0.06
55062557,0.18,-0.06,-0.06
55068686,0.18,-0.12,-0.12
55074876,0.12,-0.12,-0.12
55082030,0.24,0,-0.12
55088169,0.31,0,0
55094306,0.31,0,0
55100448,0.12,-0.06,0
55107576,-0.18,-0.12,-0.06
55114698,-0.12,-0.12,-0.06
55120860,-0.06,-0.18,-0.12
55127017,-0.06,-0.18,-0.12
55133185,-0.12,-0.18,-0.12
55139306,-0.12,-0.06,-0.12
55145428,-0.12,0,-0.06
55152543,0,0.06,0
55159256,0.06,0.12,0
55165378,0,0.06,0
55171514,-0.06,-0.24,-0.06
55177652,0,-0.24,-0.12
55184799,0.06,-0.18,-0.12
55190946,0.06,-0.12,-0.06
55197097,0,-0.12,0.06
55203252,0,0,0
55210388,0.06,0.06,-0.12
55216534,0.18,-0.06,-0.18
55223700,0.24,-0.12,-0.06
55229871,0.31,-0.12,0
55236035,0.24,-0.12,0.06
55242214,0.12,0.06,0
55248391,0,0.06,0
55254560,-0.06,0,0
55261735,-0.12,-0.18,0
55267907,-0.12,-0.18,0
55274092,-0.06,-0.18,0
55280284,0,-0.12,0.06
55286475,0.24,-0.06,0
55293691,0.18,-0.18,0.06
55299889,0.12,-0.24,0.12
55306092,0.06,-0.18,0.12
55312878,0.18,0,0.06
55319073,0.24,0,-0.06
55324885,0.18,-0.12,-0.12
55332140,0.12,-0.06,0.06
55337957,0.18,0,0
55343767,0.24,0,-0.06
55349738,0.18,-0.06,-0.18
55355711,0.06,-0.06,-0.18
55364206,0.06,0.06,-0.12
55370182,0.18,0.06,-0.06
55376169,0.18,0.06,-0.06
55382161,0.12,-0.06,0
55388149,0,-0.12,0.06
55394190,0,-0.12,0.06
55401903,0.12,0.06,-0.18
55408023,0.12,0.12,-0.18
55414122,0.06,0.12,-0.06
55421099,0.06,0.18,0
55427085,0.06,0.18,-0.06
55434610,0.12,0.12,-0.06
55440603,0.12,0.12,0
55446598,0.18,-0.06,0.06
55460502,0.37,0.06,0
55466509,0.06,0,0
55473104,-0.12,-0.12,0
55480064,-0.24,-0.24,-0.06
55486096,-0.18,-0.24,-0.12
55492124,-0.18,0,-0.06
55498160,-0.12,0.12,0.06
55504198,0.06,0.18,0.06
55511185,0.18,0.24,0
55517229,0.31,0.37,-0.06
55524259,0.18,0.31,0
55540988,0,-0.24,-0.06
55547066,0.12,0,-0.06
55553140,0.24,0.12,-0.06
55559580,0.24,0.18,-0.12
55565662,0.18,0.06,-0.12
55571741,0.18,0,-0.06
55578001,0.12,-0.06,0.06
55584076,0.06,-0.06,0.12
55590172,0.06,0,0.12
55596631,0.18,0.18,0.06
55602727,0.24,0.31,0.18
55608826,0.31,0.37,0.18
55614937,0.37,0.31,0.12
55621048,0.31,0.18,0
55627545,0,-0.12,0
55633838,-0.12,-0.24,0.06
55639948,-0.18,-0.37,0.12
55646081,-0.18,-0.37,0.12
55652216,0,0,-0.06
55658345,0.06,0.18,0
55664870,0.12,0.31,0.06
55671013,0.12,0.31,0.12
55677160,0.18,0.24,0.12
55683307,0.18,0.12,0.18
55689631,0.24,-0.06,0.06
55696179,0.06,-0.37,0
55702332,-0.12,-0.43,-0.06
55708490,-0.06,-0.24,-0.06
55714648,0.12,0,-0.12
55720808,0.18,0.06,-0.12
55726979,0.12,0,-0.12
55733549,0.06,0,-0.18
55740706,0.06,0,-0.24
55746861,0.06,-0.06,-0.37
55753052,0.06,0,-0.31
55759242,0.06,0.12,-0.18
55765840,0.06,0.18,0
55772029,0.24,0.18,0.12
55778228,0.18,-0.06,0.06
55784426,0.12,-0.18,-0.06
55790624,0.06,-0.24,-0.12
55796999,-0.06,-0.18,0
55803624,-0.06,-0.18,0
55809429,0,-0.12,-0.06
55815631,0.06,-0.12,-0.06
55821440,0,-0.18,-0.12
55827248,0,-0.18,-0.24
55833901,0.12,-0.18,-0.24
55839721,0.24,-0.06,-0.18
55845546,0.31,0,0
55851949,0.18,0.06,0.12
55857763,0.18,0.12,0.12
55863597,0.24,0.18,0.12
55870364,0.18,0.12,0.06
55876287,0.12,-0.12,-0.06
55882326,0.18,-0.12,-0.12
55888371,0.24,-0.06,-0.12
55894416,0.18,-0.06,-0.06
55900461,0.12,-0.06,-0.06
55913559,0.06,-0.06,0.06
55919668,0.06,-0.06,0.06
55925651,0.06,-0.06,0.06
55931629,0.06,0.06,0.06
55937614,0.06,0.12,0.06
55944516,0.06,0.18,0
55950497,0.06,0.06,-0.06
55956484,-0.06,-0.18,-0.06
55962478,-0.06,-0.18,-0.06
55969060,-0.06,-0.06,-0.06
55975050,0,0,-0.06
55981988,0.12,-0.06,-0.12
55987998,0.12,-0.06,-0.12
55994008,0.12,0,-0.12
56000022,0.12,0.12,0
56006038,0.06,0.12,0.12
56013000,0,0.06,0.12
56019024,0,0,0
